,Bedroom,Bathroom,Den,Address,Lat,Long,Price,Postal Code,Neighborhood,Borough
336,1,1.0,0,M5J,43.6465162,-79.3800596,1000.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
337,1,1.0,0,M5J,43.6428849,-79.3806168,2300.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
338,1,1.0,0,M5J,43.6406456,-79.380939,4000.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
339,2,1.5,0,M5J,43.6418726,-79.3819064,3200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
340,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
341,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
342,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
343,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
344,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
345,1,1.0,0,M5T,43.6520426,-79.4022416,1300.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
346,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
347,1,1.0,0,M5T,43.6520426,-79.4022416,1300.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
348,1,1.0,0,M5T,43.654757700000005,-79.4008271,1750.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
349,1,1.0,0,M5T,43.6531643,-79.3900311,2480.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
350,1,1.0,0,M5T,43.6520426,-79.4022416,1300.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
351,1,1.0,0,M5T,43.6524873,-79.3896218,1800.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
352,1,1.0,0,M5T,43.654757700000005,-79.4008271,1750.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
353,1,1.0,0,M5T,43.6531643,-79.3900311,2099.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
354,1,1.0,0,M5T,43.6531643,-79.3900311,2480.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
355,1,1.0,1,M5T,43.6524331,-79.3888604,2400.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
356,1,1.0,1,M5T,43.6524331,-79.3888604,2545.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
357,1,1.0,0,M5T,43.651579299999995,-79.39008000000001,3750.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
358,1,1.0,0,M5T,43.651579299999995,-79.39008000000001,2500.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
359,1,1.0,0,M5T,43.651955,-79.38964770000001,2000.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
360,1,1.0,0,M5T,43.6569138,-79.3945078,1200.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
361,1,1.0,0,M5T,43.6544346,-79.3905934,2400.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
362,1,1.0,0,M5T,43.6575473,-79.40146429999999,2050.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
363,1,1.0,0,M5T,43.6554292,-79.4040073,1050.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
364,2,1.0,0,M5T,43.652519500000004,-79.3890778,3700.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
365,1,1.0,0,M5T,43.6554292,-79.4040073,1050.0,M5T,"Chinatown,Grange Park,Kensington Market",Downtown Toronto
366,1,1.0,0,M6K,43.6348903,-79.4346541,1729.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
367,2,1.0,0,M6K,43.6371527,-79.4270923,2230.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
368,1,1.0,0,M6K,43.6371527,-79.4270923,1475.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
369,1,1.0,0,M6K,43.6371527,-79.4270923,1755.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
370,2,1.0,0,M6K,43.648857799999995,-79.4330072,1300.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
371,2,1.0,0,M6K,43.6403508,-79.42752159999999,2574.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
372,2,1.0,0,M6K,43.6403508,-79.42752159999999,2591.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
373,1,1.0,0,M6K,43.640845500000005,-79.4143193,2180.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
374,2,1.0,0,M6K,43.6371527,-79.4270923,2230.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
375,1,1.0,0,M6K,43.6371527,-79.4270923,1475.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
376,1,1.0,0,M6K,43.6371527,-79.4270923,1755.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
377,2,1.0,0,M6K,43.648857799999995,-79.4330072,1300.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
378,2,1.0,0,M6K,43.6403508,-79.42752159999999,2574.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
379,2,1.0,0,M6K,43.6403508,-79.42752159999999,2591.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
380,1,1.0,0,M6K,43.640845500000005,-79.4143193,2180.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
381,1,1.0,0,M6K,43.638700299999996,-79.4121833,2200.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
382,2,1.0,0,M6K,43.648857799999995,-79.4330072,1300.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
383,2,1.0,0,M6K,43.6403508,-79.42752159999999,2574.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
384,2,1.0,0,M6K,43.6403508,-79.42752159999999,2591.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
385,1,1.0,0,M6K,43.640845500000005,-79.4143193,2180.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
386,1,1.0,0,M6K,43.638700299999996,-79.4121833,2200.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
387,1,1.0,0,M6K,43.63982539999999,-79.4122306,2250.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
388,1,1.0,1,M6K,43.64027720000001,-79.4241261,2200.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
389,2,1.0,0,M6K,43.634354200000004,-79.4352696,1779.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
390,1,1.0,0,M6K,43.63828839999999,-79.4360532,1929.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
391,2,2.0,0,M6K,43.6356261,-79.4268735,2800.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
392,1,1.0,1,M6K,43.64027720000001,-79.4241261,2200.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
393,1,1.0,0,M6K,43.6398173,-79.43737970000001,1849.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
394,1,1.0,0,M6K,43.6391261,-79.41922209999998,1900.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
395,1,1.0,0,M6K,43.638306799999995,-79.4147858,2100.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
396,2,1.0,0,M6K,43.6474943,-79.43599499999999,2750.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
397,1,1.0,0,M6K,43.6398173,-79.43737970000001,1449.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
398,2,2.0,0,M6K,43.6367119,-79.4206384,2000.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
399,3,1.0,0,M6K,43.6403508,-79.42752159999999,2707.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
400,2,1.0,0,M6K,43.638399299999996,-79.41444820000001,2699.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
401,2,2.0,0,M6K,43.636538200000004,-79.41931,2000.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
402,1,1.0,0,M6K,43.6359631,-79.43574890000001,1595.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
403,1,1.0,1,M6K,43.641579,-79.4159028,2350.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
404,2,2.0,0,M6K,43.6374534,-79.41838659999999,2500.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
405,1,1.0,0,M6K,43.638763899999994,-79.4162418,2200.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
406,1,1.0,0,M6K,43.6396381,-79.41310370000001,1700.0,M6K,"Brockton,Exhibition Place,Parkdale Village",West Toronto
407,1,1.0,0,M4X,43.6684679,-79.37483359999999,1750.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
408,2,1.0,0,M4X,43.6684679,-79.37483359999999,2000.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
409,1,1.0,0,M4X,43.664055700000006,-79.3737903,1785.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
410,1,1.0,0,M4X,43.664055700000006,-79.3737903,1535.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
411,1,1.0,0,M4X,43.6701586,-79.3756379,1700.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
412,1,1.0,0,M4X,43.6684679,-79.37483359999999,1400.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
413,1,1.0,0,M4X,43.6684679,-79.37483359999999,1700.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
414,1,1.0,0,M4X,43.664055700000006,-79.3737903,1785.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
415,1,1.0,0,M4X,43.664055700000006,-79.3737903,1535.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
416,1,1.0,0,M4X,43.6701586,-79.3756379,1700.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
417,1,1.0,0,M4X,43.6684679,-79.37483359999999,1400.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
418,1,1.0,0,M4X,43.6684679,-79.37483359999999,1700.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
419,2,2.0,0,M4X,43.66914570000001,-79.3759018,2000.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
420,1,1.0,0,M4X,43.66914570000001,-79.3759018,1650.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
421,1,1.0,0,M4X,43.66914570000001,-79.3759018,1550.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
422,1,1.0,0,M4X,43.6701586,-79.3756379,1700.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
423,1,1.0,0,M4X,43.6684679,-79.37483359999999,1400.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
424,1,1.0,0,M4X,43.6684679,-79.37483359999999,1700.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
425,1,1.0,0,M4X,43.6679021,-79.3756819,2600.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
426,1,1.0,0,M4X,43.6701586,-79.3756379,1450.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
427,3,3.0,0,M4X,43.6715933,-79.37508340000001,4500.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
428,1,1.0,0,M4X,43.6658208,-79.36988079999999,2100.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
429,1,1.0,0,M4X,43.672033299999995,-79.370728,2800.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
430,1,1.0,0,M4X,43.6699315,-79.3754627,2150.0,M4X,"Cabbagetown,St. James Town",Downtown Toronto
431,1,1.0,0,M4Y,43.66472329999999,-79.38408359999998,2200.0,M4Y,Church and Wellesley,Downtown Toronto
432,1,1.0,0,M4Y,43.670878,-79.3766958,1950.0,M4Y,Church and Wellesley,Downtown Toronto
433,1,1.0,0,M4Y,43.664580799999996,-79.38229559999999,1815.0,M4Y,Church and Wellesley,Downtown Toronto
434,1,1.0,0,M4Y,43.6655881,-79.383028,2000.0,M4Y,Church and Wellesley,Downtown Toronto
435,2,2.0,0,M4Y,43.6655881,-79.383028,3700.0,M4Y,Church and Wellesley,Downtown Toronto
436,1,1.0,0,M4Y,43.6695496,-79.3837757,2000.0,M4Y,Church and Wellesley,Downtown Toronto
437,2,2.0,0,M4Y,43.666751500000004,-79.37623549999999,4100.0,M4Y,Church and Wellesley,Downtown Toronto
438,1,1.0,0,M4Y,43.669450700000006,-79.38747049999999,2550.0,M4Y,Church and Wellesley,Downtown Toronto
439,1,1.0,0,M4Y,43.670878,-79.3766958,1950.0,M4Y,Church and Wellesley,Downtown Toronto
440,1,1.0,0,M4Y,43.664580799999996,-79.38229559999999,1815.0,M4Y,Church and Wellesley,Downtown Toronto
441,1,1.0,0,M4Y,43.6655881,-79.383028,2000.0,M4Y,Church and Wellesley,Downtown Toronto
442,2,2.0,0,M4Y,43.6655881,-79.383028,3700.0,M4Y,Church and Wellesley,Downtown Toronto
443,1,1.0,0,M4Y,43.6695496,-79.3837757,2000.0,M4Y,Church and Wellesley,Downtown Toronto
444,2,2.0,0,M4Y,43.666751500000004,-79.37623549999999,4100.0,M4Y,Church and Wellesley,Downtown Toronto
445,1,1.0,0,M4Y,43.669450700000006,-79.38747049999999,2550.0,M4Y,Church and Wellesley,Downtown Toronto
446,2,2.0,0,M4Y,43.6695928,-79.3805797,3575.0,M4Y,Church and Wellesley,Downtown Toronto
447,1,1.0,0,M4Y,43.6660964,-79.3873217,2400.0,M4Y,Church and Wellesley,Downtown Toronto
448,1,1.0,1,M4Y,43.6618956,-79.3857479,2500.0,M4Y,Church and Wellesley,Downtown Toronto
449,1,1.0,0,M4Y,43.6655881,-79.383028,2000.0,M4Y,Church and Wellesley,Downtown Toronto
450,2,2.0,0,M4Y,43.6655881,-79.383028,3700.0,M4Y,Church and Wellesley,Downtown Toronto
451,1,1.0,0,M4Y,43.664843700000006,-79.3859297,2500.0,M4Y,Church and Wellesley,Downtown Toronto
452,1,1.0,0,M4Y,43.6695496,-79.3837757,2000.0,M4Y,Church and Wellesley,Downtown Toronto
453,1,1.0,0,M4Y,43.669450700000006,-79.38747049999999,2550.0,M4Y,Church and Wellesley,Downtown Toronto
454,2,2.0,0,M4Y,43.6652335,-79.3842932,3300.0,M4Y,Church and Wellesley,Downtown Toronto
455,2,2.0,0,M4Y,43.6695928,-79.3805797,3575.0,M4Y,Church and Wellesley,Downtown Toronto
456,1,1.0,0,M4Y,43.6660964,-79.3873217,2400.0,M4Y,Church and Wellesley,Downtown Toronto
457,1,1.0,1,M4Y,43.6618956,-79.3857479,2500.0,M4Y,Church and Wellesley,Downtown Toronto
458,2,1.0,0,M4Y,43.6644404,-79.37498190000001,2100.0,M4Y,Church and Wellesley,Downtown Toronto
459,1,1.0,0,M4Y,43.6676701,-79.389445,2410.0,M4Y,Church and Wellesley,Downtown Toronto
460,2,1.0,0,M4Y,43.6676701,-79.389445,2915.0,M4Y,Church and Wellesley,Downtown Toronto
461,1,1.0,0,M4Y,43.6676701,-79.389445,2035.0,M4Y,Church and Wellesley,Downtown Toronto
462,2,2.0,0,M4Y,43.6652335,-79.3842932,3300.0,M4Y,Church and Wellesley,Downtown Toronto
463,1,1.0,0,M4Y,43.6683764,-79.3806431,1750.0,M4Y,Church and Wellesley,Downtown Toronto
464,2,2.0,0,M4Y,43.6651058,-79.37690090000001,3200.0,M4Y,Church and Wellesley,Downtown Toronto
465,1,1.0,0,M4Y,43.666559899999996,-79.3791219,1795.0,M4Y,Church and Wellesley,Downtown Toronto
466,1,1.0,0,M4Y,43.664843700000006,-79.3859297,2500.0,M4Y,Church and Wellesley,Downtown Toronto
467,1,1.0,0,M4Y,43.6673847,-79.3826756,1568.0,M4Y,Church and Wellesley,Downtown Toronto
468,1,1.0,0,M4Y,43.6616824,-79.3833791,2200.0,M4Y,Church and Wellesley,Downtown Toronto
469,1,1.0,0,M4Y,43.6691531,-79.3873723,2050.0,M4Y,Church and Wellesley,Downtown Toronto
470,1,1.0,0,M4Y,43.668799799999995,-79.3759678,1600.0,M4Y,Church and Wellesley,Downtown Toronto
471,1,1.0,0,M4Y,43.66703,-79.37638620000001,2300.0,M4Y,Church and Wellesley,Downtown Toronto
472,1,1.0,0,M4Y,43.6692283,-79.37994880000001,1480.0,M4Y,Church and Wellesley,Downtown Toronto
473,1,1.0,0,M4Y,43.6655881,-79.383028,2100.0,M4Y,Church and Wellesley,Downtown Toronto
474,1,1.0,0,M4Y,43.6655881,-79.383028,2100.0,M4Y,Church and Wellesley,Downtown Toronto
475,1,1.0,0,M4Y,43.6676141,-79.38645890000001,2500.0,M4Y,Church and Wellesley,Downtown Toronto
476,1,1.0,0,M4Y,43.6678174,-79.3831111,1750.0,M4Y,Church and Wellesley,Downtown Toronto
477,2,1.0,0,M4Y,43.6678174,-79.3831111,2850.0,M4Y,Church and Wellesley,Downtown Toronto
478,1,1.0,0,M4Y,43.669300899999996,-79.3841709,2400.0,M4Y,Church and Wellesley,Downtown Toronto
479,1,1.0,0,M4Y,43.6652335,-79.3842932,99.0,M4Y,Church and Wellesley,Downtown Toronto
480,1,1.0,0,M4Y,43.6687589,-79.3812685,1850.0,M4Y,Church and Wellesley,Downtown Toronto
481,1,1.0,0,M4Y,43.6659283,-79.383465,2100.0,M4Y,Church and Wellesley,Downtown Toronto
482,1,1.0,0,M4Y,43.6695928,-79.3805797,1850.0,M4Y,Church and Wellesley,Downtown Toronto
483,2,2.0,0,M4Y,43.6695928,-79.3805797,3100.0,M4Y,Church and Wellesley,Downtown Toronto
484,1,1.0,0,M4Y,43.6658263,-79.38399390000001,1860.0,M4Y,Church and Wellesley,Downtown Toronto
485,1,1.0,0,M4Y,43.6683764,-79.3806431,1900.0,M4Y,Church and Wellesley,Downtown Toronto
486,1,1.0,1,M4Y,43.6659283,-79.383465,2680.0,M4Y,Church and Wellesley,Downtown Toronto
487,1,1.0,0,M4Y,43.6641794,-79.37550590000001,1700.0,M4Y,Church and Wellesley,Downtown Toronto
488,2,2.0,0,M4Y,43.6657528,-79.3855792,3200.0,M4Y,Church and Wellesley,Downtown Toronto
489,1,1.0,0,M4Y,43.6676141,-79.38645890000001,2500.0,M4Y,Church and Wellesley,Downtown Toronto
490,2,1.0,0,M4Y,43.666751500000004,-79.37623549999999,2699.0,M4Y,Church and Wellesley,Downtown Toronto
491,2,2.0,0,M4Y,43.665234000000005,-79.3839957,3300.0,M4Y,Church and Wellesley,Downtown Toronto
492,1,1.0,0,M4Y,43.6676141,-79.38645890000001,2099.0,M4Y,Church and Wellesley,Downtown Toronto
493,1,1.0,0,M4Y,43.6655881,-79.383028,2200.0,M4Y,Church and Wellesley,Downtown Toronto
494,1,1.0,0,M4Y,43.6655881,-79.383028,1850.0,M4Y,Church and Wellesley,Downtown Toronto
495,1,1.0,0,M4Y,43.663572200000004,-79.3819958,1725.0,M4Y,Church and Wellesley,Downtown Toronto
496,1,1.0,0,M4Y,43.6701358,-79.37871080000001,1200.0,M4Y,Church and Wellesley,Downtown Toronto
497,1,1.0,0,M4Y,43.6691213,-79.3847434,1500.0,M4Y,Church and Wellesley,Downtown Toronto
498,1,1.0,0,M5A,43.6567414,-79.3699948,1799.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
499,1,1.0,0,M5A,43.6567414,-79.3699948,1899.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
500,1,1.0,0,M5A,43.6450775,-79.3643417,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
501,1,1.0,0,M5A,43.65221029999999,-79.3707988,2200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
502,2,2.0,0,M5A,43.6551919,-79.3539119,2999.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
503,1,1.0,1,M5A,43.65598789999999,-79.35887690000001,3200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
504,1,1.0,0,M5A,43.653075,-79.37017900000001,2000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
505,1,1.0,0,M5A,43.6450775,-79.3643417,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
506,1,1.0,0,M5A,43.65221029999999,-79.3707988,2200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
507,2,2.0,0,M5A,43.6551919,-79.3539119,2999.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
508,1,1.0,1,M5A,43.65598789999999,-79.35887690000001,3200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
509,1,1.0,0,M5A,43.653075,-79.37017900000001,2000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
510,1,1.0,0,M5A,43.653978,-79.3541341,1900.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
511,2,1.0,0,M5A,43.6519582,-79.3688547,2550.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
512,1,1.0,1,M5A,43.658981,-79.36291899999999,2099.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
513,1,1.0,1,M5A,43.652576399999994,-79.36706590000001,2350.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
514,1,1.0,1,M5A,43.652576399999994,-79.36706590000001,2350.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
515,1,1.0,0,M5A,43.6450775,-79.3643417,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
516,1,1.0,0,M5A,43.65221029999999,-79.3707988,2200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
517,2,2.0,0,M5A,43.6551919,-79.3539119,2999.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
518,1,1.0,1,M5A,43.65598789999999,-79.35887690000001,3200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
519,1,1.0,0,M5A,43.653075,-79.37017900000001,2000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
520,1,1.0,0,M5A,43.653978,-79.3541341,1900.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
521,2,1.0,0,M5A,43.6519582,-79.3688547,2550.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
522,1,1.0,1,M5A,43.658981,-79.36291899999999,2099.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
523,1,1.0,1,M5A,43.652576399999994,-79.36706590000001,2350.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
524,1,1.0,0,M5A,43.6551919,-79.3539119,2200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
525,1,1.0,0,M5A,43.6527574,-79.3665108,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
526,1,2.0,1,M5A,43.652330799999994,-79.3560136,2300.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
527,1,1.0,0,M5A,43.6583179,-79.36823570000001,1380.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
528,1,1.0,0,M5A,43.6565369,-79.3544975,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
529,1,1.0,0,M5A,43.652058399999994,-79.37145749999999,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
530,2,1.0,0,M5A,43.6594213,-79.36102509999999,1600.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
531,1,1.0,0,M5A,43.6527574,-79.3665108,2000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
532,1,1.0,0,M5A,43.6527574,-79.3665108,2200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
533,2,2.0,0,M5A,43.6551919,-79.3539119,3000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
534,2,2.0,0,M5A,43.6594213,-79.36102509999999,2600.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
535,1,1.0,1,M5A,43.653890600000004,-79.36895109999999,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
536,1,1.0,0,M5A,43.653978,-79.3541341,2050.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
537,1,2.0,0,M5A,43.650059999999996,-79.3578814,1500.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
538,1,1.0,1,M5A,43.6527574,-79.3665108,2200.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
539,1,1.0,0,M5A,43.6583179,-79.36823570000001,1380.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
540,2,2.0,0,M5A,43.6527574,-79.3665108,2775.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
541,1,1.0,0,M5A,43.652058399999994,-79.37145749999999,2500.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
542,2,2.0,0,M5A,43.6551919,-79.3539119,4000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
543,2,2.0,0,M5A,43.6527574,-79.3665108,3500.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
544,1,1.0,0,M5A,43.6527574,-79.3665108,2050.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
545,2,2.0,0,M5A,43.6531574,-79.3686431,2950.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
546,1,1.0,1,M5A,43.652576399999994,-79.36706590000001,2450.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
547,2,2.0,0,M5A,43.6601526,-79.3648897,2800.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
548,1,1.0,0,M5A,43.6525889,-79.36771929999999,1500.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
549,1,1.0,0,M5A,43.6525889,-79.36771929999999,1600.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
550,1,1.0,1,M5A,43.652499299999995,-79.36696090000001,2300.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
551,1,1.0,1,M5A,43.6527574,-79.3665108,2300.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
552,1,2.0,1,M5A,43.653978,-79.3541341,2350.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
553,1,1.0,0,M5A,43.659217600000005,-79.35579609999999,1600.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
554,1,1.0,1,M5A,43.65739179999999,-79.37031490000001,1650.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
555,2,2.0,0,M5A,43.653978,-79.3541341,2800.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
556,1,2.0,1,M5A,43.6598236,-79.36272729999999,2475.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
557,2,2.0,0,M5A,43.6551919,-79.3539119,3000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
558,1,1.0,0,M5A,43.6527574,-79.3665108,2050.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
559,1,1.0,0,M5A,43.658981,-79.36291899999999,2600.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
560,1,1.0,0,M5A,43.6527574,-79.3665108,2300.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
561,1,1.0,0,M5A,43.6527574,-79.3665108,2000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
562,1,1.0,1,M5A,43.654788200000006,-79.3597037,1000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
563,1,1.0,0,M5A,43.644775700000004,-79.3665735,4000.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
